Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
camisa-flamengo-retro-1981,,,,,,,,G,CAMISA-FLAMENGO-RETRO-1981-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-flamengo-retro-1981,,,,,,,,GG,CAMISA-FLAMENGO-RETRO-1981-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-flamengo-retro-1981,,,,,,,,XGG,CAMISA-FLAMENGO-RETRO-1981-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-corinthians-retro-2012,"Camisa Corinthians Retro 2012 - Libertadores","<p>Camisa oficial Camisa Corinthians Retro 2012 - Libertadores. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,corinthians,libertadores-2012,classico",TRUE,Tamanho,P,CAMISA-CORINTHIANS-RETRO-2012-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-corinthians-retro-2012,,,,,,,,M,CAMISA-CORINTHIANS-RETRO-2012-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-corinthians-retro-2012,,,,,,,,G,CAMISA-CORINTHIANS-RETRO-2012-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-corinthians-retro-2012,,,,,,,,GG,CAMISA-CORINTHIANS-RETRO-2012-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-corinthians-retro-2012,,,,,,,,XGG,CAMISA-CORINTHIANS-RETRO-2012-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-santos-retro-1962,"Camisa Santos Retro 1962 - Pele - Libertadores","<p>Camisa oficial Camisa Santos Retro 1962 - Pele - Libertadores. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,santos,libertadores-1962,classico,pele",TRUE,Tamanho,P,CAMISA-SANTOS-RETRO-1962-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-santos-retro-1962,,,,,,,,M,CAMISA-SANTOS-RETRO-1962-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-santos-retro-1962,,,,,,,,G,CAMISA-SANTOS-RETRO-1962-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-santos-retro-1962,,,,,,,,GG,CAMISA-SANTOS-RETRO-1962-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-santos-retro-1962,,,,,,,,XGG,CAMISA-SANTOS-RETRO-1962-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-real-madrid-retro-2002,"Camisa Real Madrid Retro 2002 - Galacticos","<p>Camisa oficial Camisa Real Madrid Retro 2002 - Galacticos. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,real-madrid,champions-2002,classico,zidane",TRUE,Tamanho,P,CAMISA-REAL-MADRID-RETRO-2002-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-real-madrid-retro-2002,,,,,,,,M,CAMISA-REAL-MADRID-RETRO-2002-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-real-madrid-retro-2002,,,,,,,,G,CAMISA-REAL-MADRID-RETRO-2002-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-real-madrid-retro-2002,,,,,,,,GG,CAMISA-REAL-MADRID-RETRO-2002-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-real-madrid-retro-2002,,,,,,,,XGG,CAMISA-REAL-MADRID-RETRO-2002-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-barcelona-retro-2009,"Camisa Barcelona Retro 2009 - Messi - Sextete","<p>Camisa oficial Camisa Barcelona Retro 2009 - Messi - Sextete. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,barcelona,champions-2009,classico,messi",TRUE,Tamanho,P,CAMISA-BARCELONA-RETRO-2009-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-barcelona-retro-2009,,,,,,,,M,CAMISA-BARCELONA-RETRO-2009-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-barcelona-retro-2009,,,,,,,,G,CAMISA-BARCELONA-RETRO-2009-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-barcelona-retro-2009,,,,,,,,GG,CAMISA-BARCELONA-RETRO-2009-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-barcelona-retro-2009,,,,,,,,XGG,CAMISA-BARCELONA-RETRO-2009-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-psg-retro-2022,"Camisa PSG Retro 2022 - Messi Neymar Mbappe","<p>Camisa oficial Camisa PSG Retro 2022 - Messi Neymar Mbappe. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,psg,2022,classico,messi,neymar",TRUE,Tamanho,P,CAMISA-PSG-RETRO-2022-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-psg-retro-2022,,,,,,,,M,CAMISA-PSG-RETRO-2022-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-psg-retro-2022,,,,,,,,G,CAMISA-PSG-RETRO-2022-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-psg-retro-2022,,,,,,,,GG,CAMISA-PSG-RETRO-2022-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-psg-retro-2022,,,,,,,,XGG,CAMISA-PSG-RETRO-2022-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-milan-retro-2003,"Camisa AC Milan Retro 2003 - Champions League","<p>Camisa oficial Camisa AC Milan Retro 2003 - Champions League. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,ac-milan,champions-2003,classico,maldini",TRUE,Tamanho,P,CAMISA-MILAN-RETRO-2003-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-milan-retro-2003,,,,,,,,M,CAMISA-MILAN-RETRO-2003-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-milan-retro-2003,,,,,,,,G,CAMISA-MILAN-RETRO-2003-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-milan-retro-2003,,,,,,,,GG,CAMISA-MILAN-RETRO-2003-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-milan-retro-2003,,,,,,,,XGG,CAMISA-MILAN-RETRO-2003-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-ajax-retro-1995,"Camisa Ajax Retro 1995 - Champions League","<p>Camisa oficial Camisa Ajax Retro 1995 - Champions League. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,ajax,champions-1995,classico",TRUE,Tamanho,P,CAMISA-AJAX-RETRO-1995-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-ajax-retro-1995,,,,,,,,M,CAMISA-AJAX-RETRO-1995-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-ajax-retro-1995,,,,,,,,G,CAMISA-AJAX-RETRO-1995-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-ajax-retro-1995,,,,,,,,GG,CAMISA-AJAX-RETRO-1995-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-ajax-retro-1995,,,,,,,,XGG,CAMISA-AJAX-RETRO-1995-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-brasil-retro-2006,"Camisa Brasil Retro 2006 - Ronaldinho","<p>Camisa oficial Camisa Brasil Retro 2006 - Ronaldinho. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,brasil,copa-2006,classico,ronaldinho",TRUE,Tamanho,P,CAMISA-BRASIL-RETRO-2006-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-brasil-retro-2006,,,,,,,,M,CAMISA-BRASIL-RETRO-2006-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-brasil-retro-2006,,,,,,,,G,CAMISA-BRASIL-RETRO-2006-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-brasil-retro-2006,,,,,,,,GG,CAMISA-BRASIL-RETRO-2006-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-brasil-retro-2006,,,,,,,,XGG,CAMISA-BRASIL-RETRO-2006-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-argentina-retro-1978,"Camisa Argentina Retro 1978 - Primeiro Titulo","<p>Camisa oficial Camisa Argentina Retro 1978 - Primeiro Titulo. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,argentina,copa-1978,classico",TRUE,Tamanho,P,CAMISA-ARGENTINA-RETRO-1978-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-argentina-retro-1978,,,,,,,,M,CAMISA-ARGENTINA-RETRO-1978-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-argentina-retro-1978,,,,,,,,G,CAMISA-ARGENTINA-RETRO-1978-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-argentina-retro-1978,,,,,,,,GG,CAMISA-ARGENTINA-RETRO-1978-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-argentina-retro-1978,,,,,,,,XGG,CAMISA-ARGENTINA-RETRO-1978-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-liverpool-retro-2005,"Camisa Liverpool Retro 2005 - Champions League Istanbul","<p>Camisa oficial Camisa Liverpool Retro 2005 - Champions League Istanbul. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,liverpool,champions-2005,classico",TRUE,Tamanho,P,CAMISA-LIVERPOOL-RETRO-2005-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-liverpool-retro-2005,,,,,,,,M,CAMISA-LIVERPOOL-RETRO-2005-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-liverpool-retro-2005,,,,,,,,G,CAMISA-LIVERPOOL-RETRO-2005-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-liverpool-retro-2005,,,,,,,,GG,CAMISA-LIVERPOOL-RETRO-2005-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-liverpool-retro-2005,,,,,,,,XGG,CAMISA-LIVERPOOL-RETRO-2005-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-manchester-united-retro-1999,"Camisa Manchester United Retro 1999 - Treble","<p>Camisa oficial Camisa Manchester United Retro 1999 - Treble. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,manchester-united,champions-1999,classico",TRUE,Tamanho,P,CAMISA-MANCHESTER-UNITED-RETRO-1999-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-manchester-united-retro-1999,,,,,,,,M,CAMISA-MANCHESTER-UNITED-RETRO-1999-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-manchester-united-retro-1999,,,,,,,,G,CAMISA-MANCHESTER-UNITED-RETRO-1999-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-manchester-united-retro-1999,,,,,,,,GG,CAMISA-MANCHESTER-UNITED-RETRO-1999-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-manchester-united-retro-1999,,,,,,,,XGG,CAMISA-MANCHESTER-UNITED-RETRO-1999-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-sevilla-home-2526,"Camisa Sevilla Home 2025/26","<p>Camisa oficial Camisa Sevilla Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,sevilla,espanha,la-liga",TRUE,Tamanho,P,CAMISA-SEVILLA-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-sevilla-home-2526,,,,,,,,M,CAMISA-SEVILLA-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-sevilla-home-2526,,,,,,,,G,CAMISA-SEVILLA-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-sevilla-home-2526,,,,,,,,GG,CAMISA-SEVILLA-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-sevilla-home-2526,,,,,,,,XGG,CAMISA-SEVILLA-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-roma-home-2526,"Camisa Roma Home 2025/26","<p>Camisa oficial Camisa Roma Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,roma,italia,serie-a",TRUE,Tamanho,P,CAMISA-ROMA-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-roma-home-2526,,,,,,,,M,CAMISA-ROMA-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-roma-home-2526,,,,,,,,G,CAMISA-ROMA-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-roma-home-2526,,,,,,,,GG,CAMISA-ROMA-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-roma-home-2526,,,,,,,,XGG,CAMISA-ROMA-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-lyon-home-2526,"Camisa Lyon Home 2025/26","<p>Camisa oficial Camisa Lyon Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,lyon,franca,ligue-1",TRUE,Tamanho,P,CAMISA-LYON-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-lyon-home-2526,,,,,,,,M,CAMISA-LYON-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-lyon-home-2526,,,,,,,,G,CAMISA-LYON-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-lyon-home-2526,,,,,,,,GG,CAMISA-LYON-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-lyon-home-2526,,,,,,,,XGG,CAMISA-LYON-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-sporting-home-2526,"Camisa Sporting CP Home 2025/26","<p>Camisa oficial Camisa Sporting CP Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,sporting,portugal",TRUE,Tamanho,P,CAMISA-SPORTING-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-sporting-home-2526,,,,,,,,M,CAMISA-SPORTING-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-sporting-home-2526,,,,,,,,G,CAMISA-SPORTING-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-sporting-home-2526,,,,,,,,GG,CAMISA-SPORTING-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-sporting-home-2526,,,,,,,,XGG,CAMISA-SPORTING-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-celtic-home-2526,"Camisa Celtic Home 2025/26","<p>Camisa oficial Camisa Celtic Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,celtic,escocia",TRUE,Tamanho,P,CAMISA-CELTIC-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-celtic-home-2526,,,,,,,,M,CAMISA-CELTIC-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-celtic-home-2526,,,,,,,,G,CAMISA-CELTIC-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-celtic-home-2526,,,,,,,,GG,CAMISA-CELTIC-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-celtic-home-2526,,,,,,,,XGG,CAMISA-CELTIC-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-bayer-leverkusen-home-2526,"Camisa Bayer Leverkusen Home 2025/26","<p>Camisa oficial Camisa Bayer Leverkusen Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,bayer-leverkusen,alemanha,bundesliga",TRUE,Tamanho,P,CAMISA-BAYER-LEVERKUSEN-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-bayer-leverkusen-home-2526,,,,,,,,M,CAMISA-BAYER-LEVERKUSEN-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-bayer-leverkusen-home-2526,,,,,,,,G,CAMISA-BAYER-LEVERKUSEN-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-bayer-leverkusen-home-2526,,,,,,,,GG,CAMISA-BAYER-LEVERKUSEN-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-bayer-leverkusen-home-2526,,,,,,,,XGG,CAMISA-BAYER-LEVERKUSEN-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-inter-miami-home-2526,"Camisa Inter Miami Home 2025/26 - Messi","<p>Camisa oficial Camisa Inter Miami Home 2025/26 - Messi. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,inter-miami,eua,mls,messi",TRUE,Tamanho,P,CAMISA-INTER-MIAMI-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-inter-miami-home-2526,,,,,,,,M,CAMISA-INTER-MIAMI-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-inter-miami-home-2526,,,,,,,,G,CAMISA-INTER-MIAMI-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-inter-miami-home-2526,,,,,,,,GG,CAMISA-INTER-MIAMI-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-inter-miami-home-2526,,,,,,,,XGG,CAMISA-INTER-MIAMI-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-galatasaray-home-2526,"Camisa Galatasaray Home 2025/26","<p>Camisa oficial Camisa Galatasaray Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,galatasaray,turquia",TRUE,Tamanho,P,CAMISA-GALATASARAY-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-galatasaray-home-2526,,,,,,,,M,CAMISA-GALATASARAY-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-galatasaray-home-2526,,,,,,,,G,CAMISA-GALATASARAY-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-galatasaray-home-2526,,,,,,,,GG,CAMISA-GALATASARAY-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-galatasaray-home-2526,,,,,,,,XGG,CAMISA-GALATASARAY-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-real-betis-home-2526,"Camisa Real Betis Home 2025/26","<p>Camisa oficial Camisa Real Betis Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,real-betis,espanha,la-liga",TRUE,Tamanho,P,CAMISA-REAL-BETIS-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-real-betis-home-2526,,,,,,,,M,CAMISA-REAL-BETIS-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-real-betis-home-2526,,,,,,,,G,CAMISA-REAL-BETIS-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-real-betis-home-2526,,,,,,,,GG,CAMISA-REAL-BETIS-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-real-betis-home-2526,,,,,,,,XGG,CAMISA-REAL-BETIS-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-fiorentina-home-2526,"Camisa Fiorentina Home 2025/26","<p>Camisa oficial Camisa Fiorentina Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,fiorentina,italia,serie-a",TRUE,Tamanho,P,CAMISA-FIORENTINA-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-fiorentina-home-2526,,,,,,,,M,CAMISA-FIORENTINA-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-fiorentina-home-2526,,,,,,,,G,CAMISA-FIORENTINA-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-fiorentina-home-2526,,,,,,,,GG,CAMISA-FIORENTINA-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-fiorentina-home-2526,,,,,,,,XGG,CAMISA-FIORENTINA-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-athletico-pr-home-2526,"Camisa Athletico Paranaense Home 2025/26","<p>Camisa oficial Camisa Athletico Paranaense Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Brasileiros,"clubes-brasileiros,athletico-pr,parana",TRUE,Tamanho,P,CAMISA-ATHLETICO-PR-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-athletico-pr-home-2526,,,,,,,,M,CAMISA-ATHLETICO-PR-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-athletico-pr-home-2526,,,,,,,,G,CAMISA-ATHLETICO-PR-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-athletico-pr-home-2526,,,,,,,,GG,CAMISA-ATHLETICO-PR-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-athletico-pr-home-2526,,,,,,,,XGG,CAMISA-ATHLETICO-PR-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-sport-home-2526,"Camisa Sport Recife Home 2025/26","<p>Camisa oficial Camisa Sport Recife Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Brasileiros,"clubes-brasileiros,sport,pernambuco",TRUE,Tamanho,P,CAMISA-SPORT-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-sport-home-2526,,,,,,,,M,CAMISA-SPORT-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-sport-home-2526,,,,,,,,G,CAMISA-SPORT-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-sport-home-2526,,,,,,,,GG,CAMISA-SPORT-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-sport-home-2526,,,,,,,,XGG,CAMISA-SPORT-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
