Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Requires Shipping,Status,Image Src,Image Position,Image Alt Text
barcelona,Barcelona,"<p>Camisa Barcelona — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,barcelona-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\barcelona\imagem-principal.jpg,1,Barcelona
barcelona,,,,,,,,Tamanho,M,barcelona-M,179.90,100,deny,manual,TRUE,,,,
barcelona,,,,,,,,Tamanho,G,barcelona-G,179.90,100,deny,manual,TRUE,,,,
barcelona,,,,,,,,Tamanho,GG,barcelona-GG,179.90,100,deny,manual,TRUE,,,,
barcelona,,,,,,,,Tamanho,XG,barcelona-XG,179.90,100,deny,manual,TRUE,,,,
bologna,Bologna,"<p>Camisa Bologna — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,bologna-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\bologna\imagem-principal.jpg,1,Bologna
bologna,,,,,,,,Tamanho,M,bologna-M,179.90,100,deny,manual,TRUE,,,,
bologna,,,,,,,,Tamanho,G,bologna-G,179.90,100,deny,manual,TRUE,,,,
bologna,,,,,,,,Tamanho,GG,bologna-GG,179.90,100,deny,manual,TRUE,,,,
bologna,,,,,,,,Tamanho,XG,bologna-XG,179.90,100,deny,manual,TRUE,,,,
cadiz,Cadiz,"<p>Camisa Cadiz — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,cadiz-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\cadiz\imagem-principal.jpg,1,Cadiz
cadiz,,,,,,,,Tamanho,M,cadiz-M,179.90,100,deny,manual,TRUE,,,,
cadiz,,,,,,,,Tamanho,G,cadiz-G,179.90,100,deny,manual,TRUE,,,,
cadiz,,,,,,,,Tamanho,GG,cadiz-GG,179.90,100,deny,manual,TRUE,,,,
cadiz,,,,,,,,Tamanho,XG,cadiz-XG,179.90,100,deny,manual,TRUE,,,,
celta-de-vigo,Celta de Vigo,"<p>Camisa Celta de Vigo — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,celta-de-vigo-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\celta-de-vigo\imagem-principal.jpg,1,Celta de Vigo
celta-de-vigo,,,,,,,,Tamanho,M,celta-de-vigo-M,179.90,100,deny,manual,TRUE,,,,
celta-de-vigo,,,,,,,,Tamanho,G,celta-de-vigo-G,179.90,100,deny,manual,TRUE,,,,
celta-de-vigo,,,,,,,,Tamanho,GG,celta-de-vigo-GG,179.90,100,deny,manual,TRUE,,,,
celta-de-vigo,,,,,,,,Tamanho,XG,celta-de-vigo-XG,179.90,100,deny,manual,TRUE,,,,
chelsea,Chelsea,"<p>Camisa Chelsea — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,chelsea-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\chelsea\imagem-principal.jpg,1,Chelsea
chelsea,,,,,,,,Tamanho,M,chelsea-M,179.90,100,deny,manual,TRUE,,,,
chelsea,,,,,,,,Tamanho,G,chelsea-G,179.90,100,deny,manual,TRUE,,,,
chelsea,,,,,,,,Tamanho,GG,chelsea-GG,179.90,100,deny,manual,TRUE,,,,
chelsea,,,,,,,,Tamanho,XG,chelsea-XG,179.90,100,deny,manual,TRUE,,,,
crystal-palace,Crystal Palace,"<p>Camisa Crystal Palace — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,crystal-palace-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\crystal-palace\imagem-principal.jpg,1,Crystal Palace
crystal-palace,,,,,,,,Tamanho,M,crystal-palace-M,179.90,100,deny,manual,TRUE,,,,
crystal-palace,,,,,,,,Tamanho,G,crystal-palace-G,179.90,100,deny,manual,TRUE,,,,
crystal-palace,,,,,,,,Tamanho,GG,crystal-palace-GG,179.90,100,deny,manual,TRUE,,,,
crystal-palace,,,,,,,,Tamanho,XG,crystal-palace-XG,179.90,100,deny,manual,TRUE,,,,
everton,Everton,"<p>Camisa Everton — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,everton-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\everton\imagem-principal.jpg,1,Everton
everton,,,,,,,,Tamanho,M,everton-M,179.90,100,deny,manual,TRUE,,,,
everton,,,,,,,,Tamanho,G,everton-G,179.90,100,deny,manual,TRUE,,,,
everton,,,,,,,,Tamanho,GG,everton-GG,179.90,100,deny,manual,TRUE,,,,
everton,,,,,,,,Tamanho,XG,everton-XG,179.90,100,deny,manual,TRUE,,,,
fiorentina,Fiorentina,"<p>Camisa Fiorentina — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,fiorentina-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\fiorentina\imagem-principal.jpg,1,Fiorentina
fiorentina,,,,,,,,Tamanho,M,fiorentina-M,179.90,100,deny,manual,TRUE,,,,
fiorentina,,,,,,,,Tamanho,G,fiorentina-G,179.90,100,deny,manual,TRUE,,,,
fiorentina,,,,,,,,Tamanho,GG,fiorentina-GG,179.90,100,deny,manual,TRUE,,,,
fiorentina,,,,,,,,Tamanho,XG,fiorentina-XG,179.90,100,deny,manual,TRUE,,,,
granada,Granada,"<p>Camisa Granada — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,granada-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\granada\imagem-principal.jpg,1,Granada
granada,,,,,,,,Tamanho,M,granada-M,179.90,100,deny,manual,TRUE,,,,
granada,,,,,,,,Tamanho,G,granada-G,179.90,100,deny,manual,TRUE,,,,
granada,,,,,,,,Tamanho,GG,granada-GG,179.90,100,deny,manual,TRUE,,,,
granada,,,,,,,,Tamanho,XG,granada-XG,179.90,100,deny,manual,TRUE,,,,
inter-de-milao,Inter de Milão,"<p>Camisa Inter de Milão — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,inter-de-milao-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\inter-de-milao\imagem-principal.jpg,1,Inter de Milão
inter-de-milao,,,,,,,,Tamanho,M,inter-de-milao-M,179.90,100,deny,manual,TRUE,,,,
inter-de-milao,,,,,,,,Tamanho,G,inter-de-milao-G,179.90,100,deny,manual,TRUE,,,,
inter-de-milao,,,,,,,,Tamanho,GG,inter-de-milao-GG,179.90,100,deny,manual,TRUE,,,,
inter-de-milao,,,,,,,,Tamanho,XG,inter-de-milao-XG,179.90,100,deny,manual,TRUE,,,,
juventus,Juventus,"<p>Camisa Juventus — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,juventus-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\juventus\imagem-principal.jpg,1,Juventus
juventus,,,,,,,,Tamanho,M,juventus-M,179.90,100,deny,manual,TRUE,,,,
juventus,,,,,,,,Tamanho,G,juventus-G,179.90,100,deny,manual,TRUE,,,,
juventus,,,,,,,,Tamanho,GG,juventus-GG,179.90,100,deny,manual,TRUE,,,,
juventus,,,,,,,,Tamanho,XG,juventus-XG,179.90,100,deny,manual,TRUE,,,,
la-coruna,La Coruna,"<p>Camisa La Coruna — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,la-coruna-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\la-coruna\imagem-principal.jpg,1,La Coruna
la-coruna,,,,,,,,Tamanho,M,la-coruna-M,179.90,100,deny,manual,TRUE,,,,
la-coruna,,,,,,,,Tamanho,G,la-coruna-G,179.90,100,deny,manual,TRUE,,,,
la-coruna,,,,,,,,Tamanho,GG,la-coruna-GG,179.90,100,deny,manual,TRUE,,,,
la-coruna,,,,,,,,Tamanho,XG,la-coruna-XG,179.90,100,deny,manual,TRUE,,,,
lazio,Lazio,"<p>Camisa Lazio — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,lazio-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\lazio\imagem-principal.jpg,1,Lazio
lazio,,,,,,,,Tamanho,M,lazio-M,179.90,100,deny,manual,TRUE,,,,
lazio,,,,,,,,Tamanho,G,lazio-G,179.90,100,deny,manual,TRUE,,,,
lazio,,,,,,,,Tamanho,GG,lazio-GG,179.90,100,deny,manual,TRUE,,,,
lazio,,,,,,,,Tamanho,XG,lazio-XG,179.90,100,deny,manual,TRUE,,,,
leeds-united,Leeds United,"<p>Camisa Leeds United — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,leeds-united-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\leeds-united\imagem-principal.jpg,1,Leeds United
leeds-united,,,,,,,,Tamanho,M,leeds-united-M,179.90,100,deny,manual,TRUE,,,,
leeds-united,,,,,,,,Tamanho,G,leeds-united-G,179.90,100,deny,manual,TRUE,,,,
leeds-united,,,,,,,,Tamanho,GG,leeds-united-GG,179.90,100,deny,manual,TRUE,,,,
leeds-united,,,,,,,,Tamanho,XG,leeds-united-XG,179.90,100,deny,manual,TRUE,,,,
leganes,Leganes,"<p>Camisa Leganes — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,leganes-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\leganes\imagem-principal.jpg,1,Leganes
leganes,,,,,,,,Tamanho,M,leganes-M,179.90,100,deny,manual,TRUE,,,,
leganes,,,,,,,,Tamanho,G,leganes-G,179.90,100,deny,manual,TRUE,,,,
leganes,,,,,,,,Tamanho,GG,leganes-GG,179.90,100,deny,manual,TRUE,,,,
leganes,,,,,,,,Tamanho,XG,leganes-XG,179.90,100,deny,manual,TRUE,,,,
leicester,Leicester,"<p>Camisa Leicester — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,leicester-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\leicester\imagem-principal.jpg,1,Leicester
leicester,,,,,,,,Tamanho,M,leicester-M,179.90,100,deny,manual,TRUE,,,,
leicester,,,,,,,,Tamanho,G,leicester-G,179.90,100,deny,manual,TRUE,,,,
leicester,,,,,,,,Tamanho,GG,leicester-GG,179.90,100,deny,manual,TRUE,,,,
leicester,,,,,,,,Tamanho,XG,leicester-XG,179.90,100,deny,manual,TRUE,,,,
lille-olympique,Lille Olympique,"<p>Camisa Lille Olympique — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,lille-olympique-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\lille-olympique\imagem-principal.jpg,1,Lille Olympique
lille-olympique,,,,,,,,Tamanho,M,lille-olympique-M,179.90,100,deny,manual,TRUE,,,,
lille-olympique,,,,,,,,Tamanho,G,lille-olympique-G,179.90,100,deny,manual,TRUE,,,,
lille-olympique,,,,,,,,Tamanho,GG,lille-olympique-GG,179.90,100,deny,manual,TRUE,,,,
lille-olympique,,,,,,,,Tamanho,XG,lille-olympique-XG,179.90,100,deny,manual,TRUE,,,,
liverpool,Liverpool,"<p>Camisa Liverpool — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,liverpool-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\liverpool\imagem-principal.jpg,1,Liverpool
liverpool,,,,,,,,Tamanho,M,liverpool-M,179.90,100,deny,manual,TRUE,,,,
liverpool,,,,,,,,Tamanho,G,liverpool-G,179.90,100,deny,manual,TRUE,,,,
liverpool,,,,,,,,Tamanho,GG,liverpool-GG,179.90,100,deny,manual,TRUE,,,,
liverpool,,,,,,,,Tamanho,XG,liverpool-XG,179.90,100,deny,manual,TRUE,,,,
manchester-city,Manchester City,"<p>Camisa Manchester City — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,manchester-city-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\manchester-city\imagem-principal.jpg,1,Manchester City
manchester-city,,,,,,,,Tamanho,M,manchester-city-M,179.90,100,deny,manual,TRUE,,,,
manchester-city,,,,,,,,Tamanho,G,manchester-city-G,179.90,100,deny,manual,TRUE,,,,
manchester-city,,,,,,,,Tamanho,GG,manchester-city-GG,179.90,100,deny,manual,TRUE,,,,
manchester-city,,,,,,,,Tamanho,XG,manchester-city-XG,179.90,100,deny,manual,TRUE,,,,
manchester-united,Manchester United,"<p>Camisa Manchester United — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,manchester-united-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\manchester-united\imagem-principal.jpg,1,Manchester United
manchester-united,,,,,,,,Tamanho,M,manchester-united-M,179.90,100,deny,manual,TRUE,,,,
manchester-united,,,,,,,,Tamanho,G,manchester-united-G,179.90,100,deny,manual,TRUE,,,,
manchester-united,,,,,,,,Tamanho,GG,manchester-united-GG,179.90,100,deny,manual,TRUE,,,,
manchester-united,,,,,,,,Tamanho,XG,manchester-united-XG,179.90,100,deny,manual,TRUE,,,,
milan,Milan,"<p>Camisa Milan — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,milan-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\milan\imagem-principal.jpg,1,Milan
milan,,,,,,,,Tamanho,M,milan-M,179.90,100,deny,manual,TRUE,,,,
milan,,,,,,,,Tamanho,G,milan-G,179.90,100,deny,manual,TRUE,,,,
milan,,,,,,,,Tamanho,GG,milan-GG,179.90,100,deny,manual,TRUE,,,,
milan,,,,,,,,Tamanho,XG,milan-XG,179.90,100,deny,manual,TRUE,,,,
monaco,Mônaco,"<p>Camisa Mônaco — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,monaco-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\monaco\imagem-principal.jpg,1,Mônaco
monaco,,,,,,,,Tamanho,M,monaco-M,179.90,100,deny,manual,TRUE,,,,
monaco,,,,,,,,Tamanho,G,monaco-G,179.90,100,deny,manual,TRUE,,,,
monaco,,,,,,,,Tamanho,GG,monaco-GG,179.90,100,deny,manual,TRUE,,,,
monaco,,,,,,,,Tamanho,XG,monaco-XG,179.90,100,deny,manual,TRUE,,,,
nantes,Nantes,"<p>Camisa Nantes — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,nantes-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\nantes\imagem-principal.png,1,Nantes
nantes,,,,,,,,Tamanho,M,nantes-M,179.90,100,deny,manual,TRUE,,,,
nantes,,,,,,,,Tamanho,G,nantes-G,179.90,100,deny,manual,TRUE,,,,
nantes,,,,,,,,Tamanho,GG,nantes-GG,179.90,100,deny,manual,TRUE,,,,
nantes,,,,,,,,Tamanho,XG,nantes-XG,179.90,100,deny,manual,TRUE,,,,
napoli,Napoli,"<p>Camisa Napoli — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,napoli-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\napoli\imagem-principal.jpg,1,Napoli
napoli,,,,,,,,Tamanho,M,napoli-M,179.90,100,deny,manual,TRUE,,,,
napoli,,,,,,,,Tamanho,G,napoli-G,179.90,100,deny,manual,TRUE,,,,
napoli,,,,,,,,Tamanho,GG,napoli-GG,179.90,100,deny,manual,TRUE,,,,
napoli,,,,,,,,Tamanho,XG,napoli-XG,179.90,100,deny,manual,TRUE,,,,
nice,Nice,"<p>Camisa Nice — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,nice-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\nice\imagem-principal.jpg,1,Nice
nice,,,,,,,,Tamanho,M,nice-M,179.90,100,deny,manual,TRUE,,,,
nice,,,,,,,,Tamanho,G,nice-G,179.90,100,deny,manual,TRUE,,,,
nice,,,,,,,,Tamanho,GG,nice-GG,179.90,100,deny,manual,TRUE,,,,
nice,,,,,,,,Tamanho,XG,nice-XG,179.90,100,deny,manual,TRUE,,,,
nottingham-forest,Nottingham Forest,"<p>Camisa Nottingham Forest — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,nottingham-forest-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\nottingham-forest\imagem-principal.jpg,1,Nottingham Forest
nottingham-forest,,,,,,,,Tamanho,M,nottingham-forest-M,179.90,100,deny,manual,TRUE,,,,
nottingham-forest,,,,,,,,Tamanho,G,nottingham-forest-G,179.90,100,deny,manual,TRUE,,,,
nottingham-forest,,,,,,,,Tamanho,GG,nottingham-forest-GG,179.90,100,deny,manual,TRUE,,,,
nottingham-forest,,,,,,,,Tamanho,XG,nottingham-forest-XG,179.90,100,deny,manual,TRUE,,,,
olympique-lyon,Olympique Lyon,"<p>Camisa Olympique Lyon — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,olympique-lyon-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\olympique-lyon\imagem-principal.jpg,1,Olympique Lyon
olympique-lyon,,,,,,,,Tamanho,M,olympique-lyon-M,179.90,100,deny,manual,TRUE,,,,
olympique-lyon,,,,,,,,Tamanho,G,olympique-lyon-G,179.90,100,deny,manual,TRUE,,,,
olympique-lyon,,,,,,,,Tamanho,GG,olympique-lyon-GG,179.90,100,deny,manual,TRUE,,,,
olympique-lyon,,,,,,,,Tamanho,XG,olympique-lyon-XG,179.90,100,deny,manual,TRUE,,,,
olympique-marseille,Olympique Marseille,"<p>Camisa Olympique Marseille — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,olympique-marseille-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\olympique-marseille\imagem-principal.jpg,1,Olympique Marseille
olympique-marseille,,,,,,,,Tamanho,M,olympique-marseille-M,179.90,100,deny,manual,TRUE,,,,
olympique-marseille,,,,,,,,Tamanho,G,olympique-marseille-G,179.90,100,deny,manual,TRUE,,,,
olympique-marseille,,,,,,,,Tamanho,GG,olympique-marseille-GG,179.90,100,deny,manual,TRUE,,,,
olympique-marseille,,,,,,,,Tamanho,XG,olympique-marseille-XG,179.90,100,deny,manual,TRUE,,,,
osasuna,Osasuna,"<p>Camisa Osasuna — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,osasuna-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\osasuna\imagem-principal.jpg,1,Osasuna
osasuna,,,,,,,,Tamanho,M,osasuna-M,179.90,100,deny,manual,TRUE,,,,
osasuna,,,,,,,,Tamanho,G,osasuna-G,179.90,100,deny,manual,TRUE,,,,
osasuna,,,,,,,,Tamanho,GG,osasuna-GG,179.90,100,deny,manual,TRUE,,,,
osasuna,,,,,,,,Tamanho,XG,osasuna-XG,179.90,100,deny,manual,TRUE,,,,
parma,Parma,"<p>Camisa Parma — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,parma-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\parma\imagem-principal.jpg,1,Parma
parma,,,,,,,,Tamanho,M,parma-M,179.90,100,deny,manual,TRUE,,,,
parma,,,,,,,,Tamanho,G,parma-G,179.90,100,deny,manual,TRUE,,,,
parma,,,,,,,,Tamanho,GG,parma-GG,179.90,100,deny,manual,TRUE,,,,
parma,,,,,,,,Tamanho,XG,parma-XG,179.90,100,deny,manual,TRUE,,,,
psg,Psg,"<p>Camisa Psg — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,psg-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\psg\imagem-principal.jpg,1,Psg
psg,,,,,,,,Tamanho,M,psg-M,179.90,100,deny,manual,TRUE,,,,
psg,,,,,,,,Tamanho,G,psg-G,179.90,100,deny,manual,TRUE,,,,
psg,,,,,,,,Tamanho,GG,psg-GG,179.90,100,deny,manual,TRUE,,,,
psg,,,,,,,,Tamanho,XG,psg-XG,179.90,100,deny,manual,TRUE,,,,
racing-club-lens,Racing Club Lens,"<p>Camisa Racing Club Lens — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,racing-club-lens-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\racing-club-lens\imagem-principal.jpg,1,Racing Club Lens
racing-club-lens,,,,,,,,Tamanho,M,racing-club-lens-M,179.90,100,deny,manual,TRUE,,,,
racing-club-lens,,,,,,,,Tamanho,G,racing-club-lens-G,179.90,100,deny,manual,TRUE,,,,
racing-club-lens,,,,,,,,Tamanho,GG,racing-club-lens-GG,179.90,100,deny,manual,TRUE,,,,
racing-club-lens,,,,,,,,Tamanho,XG,racing-club-lens-XG,179.90,100,deny,manual,TRUE,,,,
real-betis,Real Betis,"<p>Camisa Real Betis — modelo Fan. Coleção Europa. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Fan,"Europa, Fan, Futebol",TRUE,Tamanho,P,real-betis-P,179.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\EUROPA\real-betis\imagem-principal.jpg,1,Real Betis
